,iid,date,score,type,bid,timestamp,year
2520,2110_20180205,02/05/2018 12:00:00 AM,81,Routine - Unscheduled,2110,2018-02-05,2018
2521,2110_20180212,02/12/2018 12:00:00 AM,-1,Reinspection/Followup,2110,2018-02-12,2018
2522,2110_20180724,07/24/2018 12:00:00 AM,90,Routine - Unscheduled,2110,2018-07-24,2018
2523,2110_20190306,03/06/2019 12:00:00 AM,83,Routine - Unscheduled,2110,2019-03-06,2019
2524,2110_20190315,03/15/2019 12:00:00 AM,-1,Reinspection/Followup,2110,2019-03-15,2019
2525,2110_20190917,09/17/2019 12:00:00 AM,92,Routine - Unscheduled,2110,2019-09-17,2019
2581,2156_20170125,01/25/2017 12:00:00 AM,96,Routine - Unscheduled,2156,2017-01-25,2017
2582,2156_20170202,02/02/2017 12:00:00 AM,-1,Reinspection/Followup,2156,2017-02-02,2017
2583,2156_20170817,08/17/2017 12:00:00 AM,-1,New Construction,2156,2017-08-17,2017
2584,2156_20170907,09/07/2017 12:00:00 AM,-1,New Construction,2156,2017-09-07,2017
2585,2156_20170929,09/29/2017 12:00:00 AM,-1,New Construction,2156,2017-09-29,2017
2586,2156_20171121,11/21/2017 12:00:00 AM,90,Routine - Unscheduled,2156,2017-11-21,2017
2587,2156_20171201,12/01/2017 12:00:00 AM,-1,Reinspection/Followup,2156,2017-12-01,2017
2588,2156_20190521,05/21/2019 12:00:00 AM,94,Routine - Unscheduled,2156,2019-05-21,2019
2596,2172_20180110,01/10/2018 12:00:00 AM,83,Routine - Unscheduled,2172,2018-01-10,2018
2597,2172_20180124,01/24/2018 12:00:00 AM,-1,Reinspection/Followup,2172,2018-01-24,2018
2598,2175_20171102,11/02/2017 12:00:00 AM,100,Routine - Unscheduled,2175,2017-11-02,2017
2599,2175_20180522,05/22/2018 12:00:00 AM,100,Routine - Unscheduled,2175,2018-05-22,2018
2600,2175_20181107,11/07/2018 12:00:00 AM,100,Routine - Unscheduled,2175,2018-11-07,2018
2601,21785_20171018,10/18/2017 12:00:00 AM,85,Routine - Unscheduled,21785,2017-10-18,2017
2602,21785_20171102,11/02/2017 12:00:00 AM,-1,Reinspection/Followup,21785,2017-11-02,2017
2603,21785_20190219,02/19/2019 12:00:00 AM,82,Routine - Unscheduled,21785,2019-02-19,2019
2604,21785_20190228,02/28/2019 12:00:00 AM,-1,Reinspection/Followup,21785,2019-02-28,2019
2635,21921_20161230,12/30/2016 12:00:00 AM,69,Routine - Unscheduled,21921,2016-12-30,2016
2636,21921_20170127,01/27/2017 12:00:00 AM,-1,Reinspection/Followup,21921,2017-01-27,2017
2637,21921_20171010,10/10/2017 12:00:00 AM,92,Routine - Unscheduled,21921,2017-10-10,2017
2638,21921_20190603,06/03/2019 12:00:00 AM,86,Routine - Unscheduled,21921,2019-06-03,2019
2639,21921_20190614,06/14/2019 12:00:00 AM,-1,Reinspection/Followup,21921,2019-06-14,2019
2726,2274_20171205,12/05/2017 12:00:00 AM,98,Routine - Unscheduled,2274,2017-12-05,2017
2727,2274_20181106,11/06/2018 12:00:00 AM,94,Routine - Unscheduled,2274,2018-11-06,2018
2728,2274_20190624,06/24/2019 12:00:00 AM,-1,Non-inspection site visit,2274,2019-06-24,2019
2729,2274_20190625,06/25/2019 12:00:00 AM,92,Routine - Unscheduled,2274,2019-06-25,2019
2730,2274_20190703,07/03/2019 12:00:00 AM,-1,Reinspection/Followup,2274,2019-07-03,2019
2731,2274_20190724,07/24/2019 12:00:00 AM,-1,Complaint,2274,2019-07-24,2019
2770,2315_20161207,12/07/2016 12:00:00 AM,88,Routine - Unscheduled,2315,2016-12-07,2016
2771,2315_20170216,02/16/2017 12:00:00 AM,-1,Non-inspection site visit,2315,2017-02-16,2017
2772,2315_20170217,02/17/2017 12:00:00 AM,-1,Reinspection/Followup,2315,2017-02-17,2017
2773,2315_20171106,11/06/2017 12:00:00 AM,80,Routine - Unscheduled,2315,2017-11-06,2017
2774,2315_20171108,11/08/2017 12:00:00 AM,-1,Reinspection/Followup,2315,2017-11-08,2017
2775,2315_20171109,11/09/2017 12:00:00 AM,-1,Reinspection/Followup,2315,2017-11-09,2017
2776,2315_20180917,09/17/2018 12:00:00 AM,81,Routine - Unscheduled,2315,2018-09-17,2018
2777,2315_20181010,10/10/2018 12:00:00 AM,-1,Reinspection/Followup,2315,2018-10-10,2018
2778,2315_20190812,08/12/2019 12:00:00 AM,92,Routine - Unscheduled,2315,2019-08-12,2019
2779,2317_20170905,09/05/2017 12:00:00 AM,92,Routine - Unscheduled,2317,2017-09-05,2017
2780,2317_20180411,04/11/2018 12:00:00 AM,90,Routine - Unscheduled,2317,2018-04-11,2018
2781,2317_20180425,04/25/2018 12:00:00 AM,-1,Reinspection/Followup,2317,2018-04-25,2018
2782,2317_20190403,04/03/2019 12:00:00 AM,92,Routine - Unscheduled,2317,2019-04-03,2019
2852,2356_20161107,11/07/2016 12:00:00 AM,-1,Complaint,2356,2016-11-07,2016
2853,2356_20161108,11/08/2016 12:00:00 AM,-1,Complaint,2356,2016-11-08,2016
2854,2356_20170609,06/09/2017 12:00:00 AM,-1,Complaint,2356,2017-06-09,2017
2855,2356_20170722,07/22/2017 12:00:00 AM,-1,Complaint Reinspection/Followup,2356,2017-07-22,2017
2856,2356_20171127,11/27/2017 12:00:00 AM,85,Routine - Unscheduled,2356,2017-11-27,2017
2857,2356_20171208,12/08/2017 12:00:00 AM,-1,Reinspection/Followup,2356,2017-12-08,2017
2858,2356_20180730,07/30/2018 12:00:00 AM,88,Routine - Unscheduled,2356,2018-07-30,2018
2859,2356_20180829,08/29/2018 12:00:00 AM,-1,Complaint,2356,2018-08-29,2018
2860,2356_20180912,09/12/2018 12:00:00 AM,-1,Complaint Reinspection/Followup,2356,2018-09-12,2018
2861,2356_20190109,01/09/2019 12:00:00 AM,86,Routine - Unscheduled,2356,2019-01-09,2019
2885,2359_20170706,07/06/2017 12:00:00 AM,62,Routine - Unscheduled,2359,2017-07-06,2017
2886,2359_20170707,07/07/2017 12:00:00 AM,-1,Reinspection/Followup,2359,2017-07-07,2017
2887,2359_20171208,12/08/2017 12:00:00 AM,-1,Non-inspection site visit,2359,2017-12-08,2017
2888,2359_20180213,02/13/2018 12:00:00 AM,87,Routine - Unscheduled,2359,2018-02-13,2018
2889,2359_20180614,06/14/2018 12:00:00 AM,-1,Reinspection/Followup,2359,2018-06-14,2018
2890,2359_20190228,02/28/2019 12:00:00 AM,88,Routine - Unscheduled,2359,2019-02-28,2019
2891,2359_20190405,04/05/2019 12:00:00 AM,-1,Reinspection/Followup,2359,2019-04-05,2019
2892,2360_20170920,09/20/2017 12:00:00 AM,87,Routine - Unscheduled,2360,2017-09-20,2017
2893,2360_20170927,09/27/2017 12:00:00 AM,-1,Reinspection/Followup,2360,2017-09-27,2017
2894,2360_20171004,10/04/2017 12:00:00 AM,-1,Reinspection/Followup,2360,2017-10-04,2017
2895,2360_20180607,06/07/2018 12:00:00 AM,87,Routine - Unscheduled,2360,2018-06-07,2018
2896,2360_20190424,04/24/2019 12:00:00 AM,-1,Complaint,2360,2019-04-24,2019
2916,2374_20180412,04/12/2018 12:00:00 AM,80,Routine - Unscheduled,2374,2018-04-12,2018
2917,2374_20180424,04/24/2018 12:00:00 AM,-1,Reinspection/Followup,2374,2018-04-24,2018
2918,2374_20180501,05/01/2018 12:00:00 AM,-1,Reinspection/Followup,2374,2018-05-01,2018
2919,2374_20180511,05/11/2018 12:00:00 AM,-1,Reinspection/Followup,2374,2018-05-11,2018
2925,2385_20171130,11/30/2017 12:00:00 AM,91,Routine - Unscheduled,2385,2017-11-30,2017
2926,2385_20190425,04/25/2019 12:00:00 AM,100,Routine - Unscheduled,2385,2019-04-25,2019
2931,2397_20170301,03/01/2017 12:00:00 AM,74,Routine - Unscheduled,2397,2017-03-01,2017
2932,2397_20170504,05/04/2017 12:00:00 AM,-1,Reinspection/Followup,2397,2017-05-04,2017
2945,2407_20171214,12/14/2017 12:00:00 AM,-1,Non-inspection site visit,2407,2017-12-14,2017
2946,2407_20190724,07/24/2019 12:00:00 AM,90,Routine - Unscheduled,2407,2019-07-24,2019
2947,2407_20190801,08/01/2019 12:00:00 AM,-1,Reinspection/Followup,2407,2019-08-01,2019
2975,2421_20170511,05/11/2017 12:00:00 AM,86,Routine - Unscheduled,2421,2017-05-11,2017
2976,2421_20171113,11/13/2017 12:00:00 AM,85,Routine - Unscheduled,2421,2017-11-13,2017
2977,2421_20190321,03/21/2019 12:00:00 AM,87,Routine - Unscheduled,2421,2019-03-21,2019
2978,2426_20171228,12/28/2017 12:00:00 AM,-1,New Construction,2426,2017-12-28,2017
2979,2426_20180119,01/19/2018 12:00:00 AM,-1,Non-inspection site visit,2426,2018-01-19,2018
2980,2426_20180508,05/08/2018 12:00:00 AM,89,Routine - Unscheduled,2426,2018-05-08,2018
2981,2426_20180525,05/25/2018 12:00:00 AM,-1,Reinspection/Followup,2426,2018-05-25,2018
2982,2426_20190509,05/09/2019 12:00:00 AM,83,Routine - Unscheduled,2426,2019-05-09,2019
2983,2426_20190617,06/17/2019 12:00:00 AM,-1,Reinspection/Followup,2426,2019-06-17,2019
2987,2427_20170710,07/10/2017 12:00:00 AM,87,Routine - Unscheduled,2427,2017-07-10,2017
2988,2427_20180109,01/09/2018 12:00:00 AM,89,Routine - Unscheduled,2427,2018-01-09,2018
2996,2437_20161128,11/28/2016 12:00:00 AM,80,Routine - Unscheduled,2437,2016-11-28,2016
2997,2437_20161208,12/08/2016 12:00:00 AM,-1,Reinspection/Followup,2437,2016-12-08,2016
2998,2437_20171024,10/24/2017 12:00:00 AM,84,Routine - Unscheduled,2437,2017-10-24,2017
2999,2437_20171031,10/31/2017 12:00:00 AM,-1,Reinspection/Followup,2437,2017-10-31,2017
3000,2437_20171107,11/07/2017 12:00:00 AM,-1,Reinspection/Followup,2437,2017-11-07,2017
3001,2437_20180529,05/29/2018 12:00:00 AM,88,Routine - Unscheduled,2437,2018-05-29,2018
3002,2437_20180614,06/14/2018 12:00:00 AM,-1,Reinspection/Followup,2437,2018-06-14,2018
3003,2437_20190225,02/25/2019 12:00:00 AM,88,Routine - Unscheduled,2437,2019-02-25,2019
3004,2437_20190308,03/08/2019 12:00:00 AM,-1,Reinspection/Followup,2437,2019-03-08,2019
3005,2437_20190318,03/18/2019 12:00:00 AM,-1,Reinspection/Followup,2437,2019-03-18,2019
3006,2437_20190916,09/16/2019 12:00:00 AM,85,Routine - Unscheduled,2437,2019-09-16,2019
3022,24534_20170111,01/11/2017 12:00:00 AM,92,Routine - Unscheduled,24534,2017-01-11,2017
3023,24534_20180129,01/29/2018 12:00:00 AM,89,Routine - Unscheduled,24534,2018-01-29,2018
3024,24534_20180205,02/05/2018 12:00:00 AM,-1,Reinspection/Followup,24534,2018-02-05,2018
3025,24534_20190718,07/18/2019 12:00:00 AM,88,Routine - Unscheduled,24534,2019-07-18,2019
3026,24534_20190730,07/30/2019 12:00:00 AM,-1,Reinspection/Followup,24534,2019-07-30,2019
3041,2469_20161018,10/18/2016 12:00:00 AM,98,Routine - Unscheduled,2469,2016-10-18,2016
3042,2469_20180405,04/05/2018 12:00:00 AM,98,Routine - Unscheduled,2469,2018-04-05,2018
3071,2507_20171012,10/12/2017 12:00:00 AM,92,Routine - Unscheduled,2507,2017-10-12,2017
3072,2507_20180509,05/09/2018 12:00:00 AM,96,Routine - Unscheduled,2507,2018-05-09,2018
3170,2561_20180125,01/25/2018 12:00:00 AM,94,Routine - Unscheduled,2561,2018-01-25,2018
3206,2593_20170201,02/01/2017 12:00:00 AM,73,Routine - Unscheduled,2593,2017-02-01,2017
3207,2593_20170203,02/03/2017 12:00:00 AM,-1,Reinspection/Followup,2593,2017-02-03,2017
3208,2593_20170308,03/08/2017 12:00:00 AM,-1,Reinspection/Followup,2593,2017-03-08,2017
3209,2593_20181115,11/15/2018 12:00:00 AM,90,Routine - Unscheduled,2593,2018-11-15,2018
3301,2648_20170801,08/01/2017 12:00:00 AM,-1,New Construction,2648,2017-08-01,2017
3302,2648_20170824,08/24/2017 12:00:00 AM,-1,New Construction,2648,2017-08-24,2017
3303,2648_20170901,09/01/2017 12:00:00 AM,-1,New Construction,2648,2017-09-01,2017
3304,2648_20171031,10/31/2017 12:00:00 AM,-1,Non-inspection site visit,2648,2017-10-31,2017
3305,2648_20171129,11/29/2017 12:00:00 AM,83,Routine - Unscheduled,2648,2017-11-29,2017
3306,2648_20171226,12/26/2017 12:00:00 AM,-1,Reinspection/Followup,2648,2017-12-26,2017
3307,2648_20180118,01/18/2018 12:00:00 AM,-1,Reinspection/Followup,2648,2018-01-18,2018
3308,2648_20180731,07/31/2018 12:00:00 AM,86,Routine - Unscheduled,2648,2018-07-31,2018
3309,2648_20180914,09/14/2018 12:00:00 AM,-1,Reinspection/Followup,2648,2018-09-14,2018
3310,2648_20190725,07/25/2019 12:00:00 AM,83,Routine - Unscheduled,2648,2019-07-25,2019
3333,2676_20180524,05/24/2018 12:00:00 AM,96,Routine - Unscheduled,2676,2018-05-24,2018
3334,2676_20190626,06/26/2019 12:00:00 AM,89,Routine - Unscheduled,2676,2019-06-26,2019
3343,2689_20161128,11/28/2016 12:00:00 AM,98,Routine - Unscheduled,2689,2016-11-28,2016
3344,2689_20171020,10/20/2017 12:00:00 AM,96,Routine - Unscheduled,2689,2017-10-20,2017
3345,2689_20180518,05/18/2018 12:00:00 AM,91,Routine - Unscheduled,2689,2018-05-18,2018
3346,2689_20190423,04/23/2019 12:00:00 AM,94,Routine - Unscheduled,2689,2019-04-23,2019
3395,2725_20171102,11/02/2017 12:00:00 AM,94,Routine - Unscheduled,2725,2017-11-02,2017
3396,2725_20180705,07/05/2018 12:00:00 AM,94,Routine - Unscheduled,2725,2018-07-05,2018
3397,2725_20180712,07/12/2018 12:00:00 AM,-1,Reinspection/Followup,2725,2018-07-12,2018
3398,2725_20181023,10/23/2018 12:00:00 AM,-1,Reinspection/Followup,2725,2018-10-23,2018
3399,2725_20190826,08/26/2019 12:00:00 AM,96,Routine - Unscheduled,2725,2019-08-26,2019
3429,2739_20170627,06/27/2017 12:00:00 AM,79,Routine - Unscheduled,2739,2017-06-27,2017
3430,2739_20170707,07/07/2017 12:00:00 AM,-1,Reinspection/Followup,2739,2017-07-07,2017
3431,2739_20171114,11/14/2017 12:00:00 AM,90,Routine - Unscheduled,2739,2017-11-14,2017
3432,2739_20171121,11/21/2017 12:00:00 AM,-1,Reinspection/Followup,2739,2017-11-21,2017
3433,2739_20180412,04/12/2018 12:00:00 AM,-1,Complaint,2739,2018-04-12,2018
3434,2739_20180507,05/07/2018 12:00:00 AM,90,Routine - Unscheduled,2739,2018-05-07,2018
3435,2739_20180509,05/09/2018 12:00:00 AM,-1,Reinspection/Followup,2739,2018-05-09,2018
3436,2739_20181107,11/07/2018 12:00:00 AM,83,Routine - Unscheduled,2739,2018-11-07,2018
3583,27947_20170306,03/06/2017 12:00:00 AM,96,Routine - Unscheduled,27947,2017-03-06,2017
3584,27947_20190509,05/09/2019 12:00:00 AM,100,Routine - Unscheduled,27947,2019-05-09,2019
3594,27964_20170925,09/25/2017 12:00:00 AM,83,Routine - Unscheduled,27964,2017-09-25,2017
3595,27964_20171023,10/23/2017 12:00:00 AM,-1,Reinspection/Followup,27964,2017-10-23,2017
3596,27964_20180507,05/07/2018 12:00:00 AM,91,Routine - Unscheduled,27964,2018-05-07,2018
3597,27964_20180601,06/01/2018 12:00:00 AM,-1,Reinspection/Followup,27964,2018-06-01,2018
3598,27964_20190531,05/31/2019 12:00:00 AM,94,Routine - Unscheduled,27964,2019-05-31,2019
3647,28169_20161206,12/06/2016 12:00:00 AM,90,Routine - Unscheduled,28169,2016-12-06,2016
3648,28169_20180313,03/13/2018 12:00:00 AM,90,Routine - Unscheduled,28169,2018-03-13,2018
3649,28169_20180413,04/13/2018 12:00:00 AM,-1,Complaint,28169,2018-04-13,2018
3650,28169_20190909,09/09/2019 12:00:00 AM,88,Routine - Unscheduled,28169,2019-09-09,2019
3651,28169_20190918,09/18/2019 12:00:00 AM,-1,Reinspection/Followup,28169,2019-09-18,2019
3678,28318_20161109,11/09/2016 12:00:00 AM,-1,Complaint,28318,2016-11-09,2016
3679,28318_20170117,01/17/2017 12:00:00 AM,-1,Complaint Reinspection/Followup,28318,2017-01-17,2017
3680,28318_20170905,09/05/2017 12:00:00 AM,89,Routine - Unscheduled,28318,2017-09-05,2017
3681,28318_20170912,09/12/2017 12:00:00 AM,-1,Reinspection/Followup,28318,2017-09-12,2017
3682,28318_20170919,09/19/2017 12:00:00 AM,-1,Reinspection/Followup,28318,2017-09-19,2017
3683,28318_20180105,01/05/2018 12:00:00 AM,-1,Complaint,28318,2018-01-05,2018
3684,28318_20180320,03/20/2018 12:00:00 AM,87,Routine - Unscheduled,28318,2018-03-20,2018
3685,28318_20190422,04/22/2019 12:00:00 AM,88,Routine - Unscheduled,28318,2019-04-22,2019
3686,28318_20190430,04/30/2019 12:00:00 AM,-1,Reinspection/Followup,28318,2019-04-30,2019
3699,283_20170209,02/09/2017 12:00:00 AM,81,Routine - Unscheduled,283,2017-02-09,2017
3700,283_20180417,04/17/2018 12:00:00 AM,90,Routine - Unscheduled,283,2018-04-17,2018
3701,283_20180424,04/24/2018 12:00:00 AM,-1,Non-inspection site visit,283,2018-04-24,2018
3716,2843_20170215,02/15/2017 12:00:00 AM,92,Routine - Unscheduled,2843,2017-02-15,2017
3717,2843_20180322,03/22/2018 12:00:00 AM,100,Routine - Unscheduled,2843,2018-03-22,2018
3718,2843_20190128,01/28/2019 12:00:00 AM,72,Routine - Unscheduled,2843,2019-01-28,2019
3719,2843_20190131,01/31/2019 12:00:00 AM,-1,Reinspection/Followup,2843,2019-01-31,2019
3720,2843_20190813,08/13/2019 12:00:00 AM,87,Routine - Unscheduled,2843,2019-08-13,2019
3721,2843_20190820,08/20/2019 12:00:00 AM,-1,Reinspection/Followup,2843,2019-08-20,2019
3722,2843_20190903,09/03/2019 12:00:00 AM,-1,Reinspection/Followup,2843,2019-09-03,2019
3739,2858_20170222,02/22/2017 12:00:00 AM,-1,Complaint,2858,2017-02-22,2017
3740,2858_20190307,03/07/2019 12:00:00 AM,87,Routine - Unscheduled,2858,2019-03-07,2019
3741,2858_20190926,09/26/2019 12:00:00 AM,-1,Complaint,2858,2019-09-26,2019
3742,2858_20191003,10/03/2019 12:00:00 AM,-1,Reinspection/Followup,2858,2019-10-03,2019
3777,2893_20170919,09/19/2017 12:00:00 AM,86,Routine - Unscheduled,2893,2017-09-19,2017
3778,2893_20180523,05/23/2018 12:00:00 AM,88,Routine - Unscheduled,2893,2018-05-23,2018
3779,2893_20190627,06/27/2019 12:00:00 AM,94,Routine - Unscheduled,2893,2019-06-27,2019
3780,2893_20190809,08/09/2019 12:00:00 AM,-1,Reinspection/Followup,2893,2019-08-09,2019
3925,2980_20161024,10/24/2016 12:00:00 AM,89,Routine - Unscheduled,2980,2016-10-24,2016
3926,2980_20161028,10/28/2016 12:00:00 AM,-1,Reinspection/Followup,2980,2016-10-28,2016
3927,2980_20180215,02/15/2018 12:00:00 AM,89,Routine - Unscheduled,2980,2018-02-15,2018
3928,2980_20190531,05/31/2019 12:00:00 AM,91,Routine - Unscheduled,2980,2019-05-31,2019
3950,2995_20170117,01/17/2017 12:00:00 AM,-1,Complaint,2995,2017-01-17,2017
3951,2995_20170125,01/25/2017 12:00:00 AM,-1,Reinspection/Followup,2995,2017-01-25,2017
3952,2995_20170615,06/15/2017 12:00:00 AM,-1,Complaint Reinspection/Followup,2995,2017-06-15,2017
3953,2995_20170616,06/16/2017 12:00:00 AM,-1,Reinspection/Followup,2995,2017-06-16,2017
3954,2995_20170619,06/19/2017 12:00:00 AM,-1,Reinspection/Followup,2995,2017-06-19,2017
3955,2995_20170620,06/20/2017 12:00:00 AM,-1,Reinspection/Followup,2995,2017-06-20,2017
3956,2995_20170809,08/09/2017 12:00:00 AM,-1,Complaint,2995,2017-08-09,2017
3957,2995_20170816,08/16/2017 12:00:00 AM,-1,Reinspection/Followup,2995,2017-08-16,2017
3958,2995_20180322,03/22/2018 12:00:00 AM,85,Routine - Unscheduled,2995,2018-03-22,2018
3959,2995_20180507,05/07/2018 12:00:00 AM,-1,Reinspection/Followup,2995,2018-05-07,2018
3960,2995_20180518,05/18/2018 12:00:00 AM,-1,Reinspection/Followup,2995,2018-05-18,2018
3961,2995_20190305,03/05/2019 12:00:00 AM,85,Routine - Unscheduled,2995,2019-03-05,2019
3962,2995_20190319,03/19/2019 12:00:00 AM,-1,Reinspection/Followup,2995,2019-03-19,2019
3989,3016_20161114,11/14/2016 12:00:00 AM,62,Routine - Unscheduled,3016,2016-11-14,2016
3990,3016_20161212,12/12/2016 12:00:00 AM,-1,Reinspection/Followup,3016,2016-12-12,2016
3991,3016_20170418,04/18/2017 12:00:00 AM,-1,Complaint,3016,2017-04-18,2017
3992,3016_20170519,05/19/2017 12:00:00 AM,-1,Reinspection/Followup,3016,2017-05-19,2017
3993,3016_20170609,06/09/2017 12:00:00 AM,-1,Reinspection/Followup,3016,2017-06-09,2017
3994,3016_20171213,12/13/2017 12:00:00 AM,79,Routine - Unscheduled,3016,2017-12-13,2017
3995,3016_20180103,01/03/2018 12:00:00 AM,-1,Reinspection/Followup,3016,2018-01-03,2018
3996,3016_20180507,05/07/2018 12:00:00 AM,62,Routine - Unscheduled,3016,2018-05-07,2018
3997,3016_20180508,05/08/2018 12:00:00 AM,-1,Reinspection/Followup,3016,2018-05-08,2018
3998,3016_20180523,05/23/2018 12:00:00 AM,-1,Reinspection/Followup,3016,2018-05-23,2018
3999,3016_20181011,10/11/2018 12:00:00 AM,74,Routine - Unscheduled,3016,2018-10-11,2018
4000,3016_20181025,10/25/2018 12:00:00 AM,-1,Reinspection/Followup,3016,2018-10-25,2018
4020,3031_20161006,10/06/2016 12:00:00 AM,-1,Reinspection/Followup,3031,2016-10-06,2016
4021,3031_20170807,08/07/2017 12:00:00 AM,79,Routine - Unscheduled,3031,2017-08-07,2017
4022,3031_20170815,08/15/2017 12:00:00 AM,-1,Reinspection/Followup,3031,2017-08-15,2017
4023,3031_20180103,01/03/2018 12:00:00 AM,92,Routine - Unscheduled,3031,2018-01-03,2018
4024,3031_20180206,02/06/2018 12:00:00 AM,-1,Reinspection/Followup,3031,2018-02-06,2018
4025,3031_20180827,08/27/2018 12:00:00 AM,87,Routine - Unscheduled,3031,2018-08-27,2018
4026,3031_20180904,09/04/2018 12:00:00 AM,-1,Reinspection/Followup,3031,2018-09-04,2018
4027,3031_20190911,09/11/2019 12:00:00 AM,94,Routine - Unscheduled,3031,2019-09-11,2019
4028,3031_20190926,09/26/2019 12:00:00 AM,-1,Reinspection/Followup,3031,2019-09-26,2019
4044,3048_20161018,10/18/2016 12:00:00 AM,76,Routine - Unscheduled,3048,2016-10-18,2016
4045,3048_20161102,11/02/2016 12:00:00 AM,-1,Reinspection/Followup,3048,2016-11-02,2016
4046,3048_20171120,11/20/2017 12:00:00 AM,83,Routine - Unscheduled,3048,2017-11-20,2017
4047,3048_20171208,12/08/2017 12:00:00 AM,-1,Reinspection/Followup,3048,2017-12-08,2017
4048,3048_20180525,05/25/2018 12:00:00 AM,92,Routine - Unscheduled,3048,2018-05-25,2018
4061,3053_20170223,02/23/2017 12:00:00 AM,-1,Foodborne Illness Investigation,3053,2017-02-23,2017
4062,3053_20180308,03/08/2018 12:00:00 AM,90,Routine - Unscheduled,3053,2018-03-08,2018
4063,3053_20180314,03/14/2018 12:00:00 AM,-1,Reinspection/Followup,3053,2018-03-14,2018
4064,3054_20170202,02/02/2017 12:00:00 AM,100,Routine - Unscheduled,3054,2017-02-02,2017
4065,3054_20170224,02/24/2017 12:00:00 AM,-1,Complaint,3054,2017-02-24,2017
4066,3054_20180323,03/23/2018 12:00:00 AM,96,Routine - Unscheduled,3054,2018-03-23,2018
4067,3054_20190319,03/19/2019 12:00:00 AM,91,Routine - Unscheduled,3054,2019-03-19,2019
4091,305_20180104,01/04/2018 12:00:00 AM,88,Routine - Unscheduled,305,2018-01-04,2018
4092,305_20180105,01/05/2018 12:00:00 AM,-1,Complaint,305,2018-01-05,2018
4093,305_20180111,01/11/2018 12:00:00 AM,-1,Reinspection/Followup,305,2018-01-11,2018
4094,305_20180913,09/13/2018 12:00:00 AM,-1,Foodborne Illness Investigation,305,2018-09-13,2018
4095,305_20190117,01/17/2019 12:00:00 AM,90,Routine - Unscheduled,305,2019-01-17,2019
4096,305_20190122,01/22/2019 12:00:00 AM,-1,Reinspection/Followup,305,2019-01-22,2019
4128,3076_20161107,11/07/2016 12:00:00 AM,-1,Non-inspection site visit,3076,2016-11-07,2016
